query,group,time,value
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:34.000Z,38494.670051
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:35.000Z,38631.175973
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:36.000Z,38767.681895
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:37.000Z,38904.187817
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:38.000Z,39040.693739
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:39.000Z,39177.199662
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:40.000Z,39313.705584
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:41.000Z,39450.211506
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:42.000Z,39586.717428
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:43.000Z,39723.22335
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:44.000Z,39859.729272
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:45.000Z,39996.235195
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:46.000Z,40132.741117
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:47.000Z,40269.247039
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:48.000Z,40405.752961
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:49.000Z,40542.258883
"avg:workflow_execution.avg{*}",workflowname:cancel_flight_booking_sub_wf,2025-01-20T02:14:50.000Z,40678.764805
