query,group,time,value
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:12:53.000Z,48226240.665343
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:13:08.000Z,39845276.763431
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:13:23.000Z,56376285.49551
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:13:38.000Z,41371622.715792
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:13:53.000Z,32766815.437549
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:14:08.000Z,22671414.538665
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:14:23.000Z,2364128788.335696
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:14:38.000Z,1321630641.111112
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:14:53.000Z,645088378.546429
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:15:08.000Z,535520115.541123
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:15:23.000Z,484506579.393667
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:15:38.000Z,560538366.123357
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:15:53.000Z,414346185.374784
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:16:08.000Z,393490224.14741
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:16:23.000Z,432929913.365177
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:16:38.000Z,642984118.880559
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:16:53.000Z,155165792.922684
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:17:08.000Z,38817478.501677
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:17:23.000Z,22053845.686636
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:conductor-server,2025-01-20T02:17:38.000Z,25792596.805488
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:12:53.000Z,5079118.291049
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:13:08.000Z,4451914.959267
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:13:23.000Z,4756324.86223
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:13:38.000Z,4837681.272855
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:13:53.000Z,4554463.788115
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:14:08.000Z,2066229.111315
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:14:23.000Z,9063028.117428
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:14:38.000Z,20010357.002325
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:14:53.000Z,22330027.932508
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:15:08.000Z,20810684.483659
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:15:23.000Z,20723212.396254
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:15:38.000Z,13391847.413748
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:15:53.000Z,3471935.309281
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:16:08.000Z,3055569.249994
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:16:23.000Z,3056869.354985
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:16:38.000Z,18347372.974887
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:16:53.000Z,6214251.251266
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:17:08.000Z,3649264.683144
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:17:23.000Z,3070784.802946
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-flight,2025-01-20T02:17:38.000Z,3170895.454799
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:12:53.000Z,5053404.66829
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:13:08.000Z,4622397.164466
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:13:23.000Z,4541700.893104
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:13:38.000Z,5054128.282974
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:13:53.000Z,4968406.589553
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:14:08.000Z,2033047.405252
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:14:23.000Z,3592550.621501
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:14:38.000Z,8882360.94209
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:14:53.000Z,3182082.355555
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:15:08.000Z,5195622.811187
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:15:23.000Z,9198861.543256
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:15:38.000Z,16862118.828229
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:15:53.000Z,20233594.827998
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:16:08.000Z,17278017.825201
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:16:23.000Z,19959995.375612
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:16:38.000Z,13905736.856898
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:16:53.000Z,3564274.921975
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:17:08.000Z,3826473.553063
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:17:23.000Z,3001420.678798
"avg:container.cpu.usage{container_name:server-hotel OR container_name:server-flight OR container_name:conductor-server}",container_name:server-hotel,2025-01-20T02:17:38.000Z,3170313.082033
