query,group,time,value
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:16.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:17.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:18.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:19.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:20.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:21.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:22.000Z,41
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:23.000Z,44
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:24.000Z,48
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:25.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:26.000Z,50
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:27.000Z,17
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:28.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:29.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:30.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:31.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:32.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:33.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:34.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:35.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:36.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:37.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:38.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:39.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:40.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:41.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:42.000Z,0
"sum:workflow_start_success{*}.as_count()",workflowname:travel_booking_worker_saga_wf,2025-01-20T17:44:43.000Z,0
