query,group,time,value
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:49:00.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:49:10.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:49:20.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:49:30.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:49:40.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:49:50.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:50:00.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:50:10.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:50:20.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:50:30.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:50:40.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:50:50.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:51:00.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:51:10.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:51:20.000Z,877.3
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:51:30.000Z,7976.3
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:51:40.000Z,19233.091667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:51:50.000Z,25261.225
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:52:00.000Z,37210.821111
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:52:10.000Z,46451.298889
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:52:20.000Z,54910.431667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:52:30.000Z,57266.738095
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:52:40.000Z,72840.15
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:52:50.000Z,90729.288571
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:53:00.000Z,71301.355
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:53:10.000Z,99602.481061
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:53:20.000Z,107917.005556
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:53:30.000Z,117485.758333
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:53:40.000Z,126391.43812
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:53:50.000Z,120091.189286
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:54:00.000Z,144291.816667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:54:10.000Z,152721.923945
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:54:20.000Z,143667.827778
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:54:30.000Z,151126.908333
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:54:40.000Z,179754.308333
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:54:50.000Z,167740.583333
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:55:00.000Z,219310.818651
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:55:10.000Z,137834.346667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:55:20.000Z,191043.876667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:55:30.000Z,223954.626389
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:55:40.000Z,207299.416667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:55:50.000Z,214466.41
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:56:00.000Z,195618.356667
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:56:10.000Z,259595.175758
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:56:20.000Z,239271.003333
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:56:30.000Z,277540.84
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:56:40.000Z,286417.744318
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:56:50.000Z,294350.786818
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:57:00.000Z,337239.633333
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:57:10.000Z,312704.95
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:57:20.000Z,321053.050952
"sum:task_queue_wait.avg{*}",tasktype:book_flight,2025-01-21T01:57:30.000Z,329850.798462
