query,group,time,value
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:04.000Z,N/A
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:06.000Z,76.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:08.000Z,294.75
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:10.000Z,1190.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:12.000Z,620.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:14.000Z,1178.75
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:16.000Z,1371.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:18.000Z,1278.6
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:20.000Z,1371.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:22.000Z,1577.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:24.000Z,2959.75
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:26.000Z,1522.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:28.000Z,463.428571
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:30.000Z,1196
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:32.000Z,1546.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:34.000Z,445.285714
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:36.000Z,3000.75
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:38.000Z,1760
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:40.000Z,3540.875
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:42.000Z,0
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:44.000Z,1876
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:46.000Z,5654.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:48.000Z,5005.5
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:50.000Z,2370.8
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:52.000Z,2217
"sum:task_queue_wait.avg{*}",tasktype:book_hotel,2025-01-21T03:06:54.000Z,1728.5
