query,group,time,value
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:06.000Z,N/A
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:08.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:10.000Z,37.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:12.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:14.000Z,509.8
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:16.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:18.000Z,775.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:20.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:22.000Z,26.375
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:24.000Z,1090
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:26.000Z,960.375
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:28.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:30.000Z,718.9375
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:32.000Z,1323.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:34.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:36.000Z,759.107143
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:38.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:40.000Z,1404.642857
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:42.000Z,493.833333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:44.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:46.000Z,2204.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:48.000Z,333.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:50.000Z,785.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:52.000Z,880.2
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:54.000Z,267
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:56.000Z,871.9
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:06:58.000Z,1113.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:00.000Z,296
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:02.000Z,1680.25
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:04.000Z,18.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:06.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:08.000Z,1545.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:10.000Z,782.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:12.000Z,278
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:14.000Z,678.083333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:16.000Z,338.833333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:18.000Z,509.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:20.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:22.000Z,766.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:24.000Z,942.625
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:26.000Z,3713.25
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:28.000Z,817.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:30.000Z,810
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:32.000Z,586.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:34.000Z,832.166667
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:36.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:38.000Z,972.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:40.000Z,1491.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:42.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:44.000Z,1392.375
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:46.000Z,924.583333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:48.000Z,547.375
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:50.000Z,972
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:52.000Z,336
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:54.000Z,376.833333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:56.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:07:58.000Z,754.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:00.000Z,949.9
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:02.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:04.000Z,1043.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:06.000Z,897
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:08.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:10.000Z,3004.166667
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:12.000Z,1731.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:14.000Z,941.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:16.000Z,1121.25
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:18.000Z,662.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:20.000Z,398.125
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:22.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:24.000Z,930.7
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:26.000Z,254
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:28.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:30.000Z,1030
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:32.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:34.000Z,2571
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:36.000Z,924.875
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:38.000Z,1208.375
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:40.000Z,940.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:42.000Z,976.583333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:44.000Z,731.833333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:46.000Z,445.428571
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:48.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:50.000Z,519.833333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:52.000Z,1564.25
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:54.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:56.000Z,1343.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:08:58.000Z,1058.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:00.000Z,835
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:02.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:04.000Z,2239
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:06.000Z,928.25
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:08.000Z,2058
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:10.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:12.000Z,959.166667
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:14.000Z,909
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:16.000Z,2225.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:18.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:20.000Z,968.916667
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:22.000Z,810.833333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:24.000Z,537.333333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:26.000Z,1022.433333
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:28.000Z,0
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:30.000Z,1122.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:32.000Z,257
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:34.000Z,247
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:36.000Z,16
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:38.000Z,520.5
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:40.000Z,1575.75
"avg:workflow_execution.avg{*}",workflowname:compensate_travel_booking_workflow,2025-01-21T03:09:42.000Z,1596
